geoAreaName,type_of_product_desc,country+type,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,M2000,M2001,M2002,M2003,M2004,M2005,M2006,M2007,M2008,M2009,M2010,M2011,M2012,M2013,M2014,M2015,M2016,M2017,G2000,G2001,G2002,G2003,G2004,G2005,G2006,G2007,G2008,G2009,G2010,G2011,G2012,G2013,G2014,G2015,G2016,G2017
Bulgaria,Grazed biomass and fodder crops,BulgariaGrazed biomass and fodder crops,0.18308,0.14732,0.06407,0.0681,0.0226,0.04062,0.05886,0.05604,0.0564,0.0533,0.0444,0.05387,0.04881,0.04544,0.04744,0.04381,0.0402,0.03684,0.73975,0.62291,0.28935,0.32598,0.11607,0.22516,0.35138,0.36188,0.38902,0.35705,0.30345,0.37769,0.34451,0.32423,0.34682,0.33352,0.3201,0.30656,5.69,4.7,6.82,5.99,7.26,7.96,7.59,7.32,6.83,-2.77,1.23,2.99,0.97,0.92,2.52,4.65,4.51,4.23
Bulgaria,Metal ores,BulgariaMetal ores,0.39998,0.37848,0.3403,0.36892,0.3036,0.38911,0.39499,0.35722,0.30337,0.30026,0.30153,0.3095,0.32888,0.33584,0.31985,0.31566,0.31,0.30469,1.61614,1.60038,1.53686,1.76601,1.55894,2.15695,2.3581,2.30678,2.0927,2.01147,2.06097,2.17015,2.32114,2.39653,2.33852,2.40291,2.46851,2.53532,5.69,4.7,6.82,5.99,7.26,7.96,7.59,7.32,6.83,-2.77,1.23,2.99,0.97,0.92,2.52,4.65,4.51,4.23
Bulgaria,Non-ferrous ores,BulgariaNon-ferrous ores,0.36497,0.36806,0.32189,0.33521,0.27935,0.36771,0.3618,0.32176,0.28442,0.30026,0.30153,0.3095,0.32888,0.3301,0.30773,0.3046,0.29999,0.29564,1.47469,1.5563,1.45371,1.60462,1.43444,2.03832,2.15995,2.07781,1.96193,2.01147,2.06097,2.17015,2.32114,2.35555,2.24989,2.3187,2.38875,2.46007,5.69,4.7,6.82,5.99,7.26,7.96,7.59,7.32,6.83,-2.77,1.23,2.99,0.97,0.92,2.52,4.65,4.51,4.23
Bulgaria,Non-metallic minerals - industrial or agricultural dominant,BulgariaNon-metallic minerals - industrial or agricultural dominant,0.11263,0.12889,0.11513,0.11412,0.11378,0.10671,0.11075,0.10537,0.11286,0.07486,0.10043,0.11177,0.11089,0.10213,0.1042,0.10292,0.1015,0.10026,0.45509,0.54501,0.51994,0.54627,0.58424,0.59155,0.66118,0.68042,0.7785,0.5015,0.68644,0.78366,0.78263,0.72875,0.76182,0.78344,0.80822,0.83431,5.69,4.7,6.82,5.99,7.26,7.96,7.59,7.32,6.83,-2.77,1.23,2.99,0.97,0.92,2.52,4.65,4.51,4.23
Bulgaria,Non-metallic minerals - construction dominant,BulgariaNon-metallic minerals - construction dominant,0.68001,0.68751,0.58135,0.40446,0.51055,0.63243,0.85224,0.82641,0.98545,0.7381,0.60706,0.70537,0.70473,0.70681,0.76482,0.7654,0.76166,0.75801,2.74761,2.90709,2.62551,1.93613,2.62163,3.50573,5.08787,5.33664,6.7977,4.94464,4.14925,4.94584,4.97388,5.04374,5.59178,5.82639,6.06493,6.30747,5.69,4.7,6.82,5.99,7.26,7.96,7.59,7.32,6.83,-2.77,1.23,2.99,0.97,0.92,2.52,4.65,4.51,4.23
Bulgaria,Non-metallic minerals,BulgariaNon-metallic minerals,0.79264,0.8164,0.69648,0.51858,0.62433,0.73915,0.96299,0.93178,1.0983,0.81296,0.70749,0.81714,0.81562,0.80894,0.86901,0.86832,0.86315,0.85828,3.2027,3.4521,3.14545,2.48239,3.20588,4.09728,5.74905,6.01706,7.57619,5.44614,4.83569,5.7295,5.75651,5.7725,6.3536,6.60983,6.87315,7.14178,5.69,4.7,6.82,5.99,7.26,7.96,7.59,7.32,6.83,-2.77,1.23,2.99,0.97,0.92,2.52,4.65,4.51,4.23
Bulgaria,Petroleum,BulgariaPetroleum,0.12712,0.12775,0.12662,0.12498,0.11129,0.12277,0.11371,0.10359,0.09572,0.09279,0.08297,0.074,0.07762,0.0761,0.07814,0.07489,0.07144,0.06823,0.51364,0.54019,0.57182,0.59829,0.57146,0.68053,0.67882,0.66896,0.66029,0.62164,0.56708,0.51888,0.54785,0.54307,0.5713,0.57009,0.56887,0.56771,5.69,4.7,6.82,5.99,7.26,7.96,7.59,7.32,6.83,-2.77,1.23,2.99,0.97,0.92,2.52,4.65,4.51,4.23
Bulgaria,Wild catch and harvest,BulgariaWild catch and harvest,0.00081,0.00081,0.00095,0.00097,0.00054,0.0004,0.00052,0.00043,0.00049,0.00053,0.00053,0.00048,0.00046,0.00044,0.00039,0.00037,0.00035,0.00033,0.00327,0.00343,0.00427,0.00464,0.00279,0.00223,0.00313,0.00278,0.00335,0.00353,0.0036,0.0034,0.00326,0.00317,0.00287,0.00283,0.00278,0.00274,5.69,4.7,6.82,5.99,7.26,7.96,7.59,7.32,6.83,-2.77,1.23,2.99,0.97,0.92,2.52,4.65,4.51,4.23
Bulgaria,Wood,BulgariaWood,0.08703,0.07038,0.0807,0.07674,0.08396,0.07524,0.07794,0.07135,0.07972,0.06104,0.06619,0.06754,0.06651,0.06119,0.05696,0.06027,0.05857,0.05698,0.35167,0.29758,0.36445,0.36736,0.43111,0.41708,0.46527,0.46072,0.54993,0.40888,0.4524,0.47356,0.46942,0.43665,0.41645,0.45879,0.46639,0.47416,5.69,4.7,6.82,5.99,7.26,7.96,7.59,7.32,6.83,-2.77,1.23,2.99,0.97,0.92,2.52,4.65,4.51,4.23
Burkina Faso,Total or no breakdown,Burkina FasoTotal or no breakdown,6.25964,6.49139,6.17603,6.90423,6.50773,6.9952,6.67127,6.20695,7.04292,6.57735,7.03268,6.406,6.59643,6.7284,6.57829,6.60879,6.53269,6.42002,2.72146,2.92406,2.8208,3.30232,3.15825,3.58132,3.5133,3.31054,3.85587,3.59711,4.04693,3.81409,4.05745,4.24974,4.20819,4.26511,4.3371,4.4025,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Biomass,Burkina FasoBiomass,5.57585,6.30508,5.98494,6.16638,5.74955,6.19294,5.92915,5.15369,5.88763,5.26246,5.39862,4.6602,5.06206,4.91033,4.66264,4.58834,4.45833,4.31212,2.42417,2.84014,2.73353,2.94941,2.7903,3.17059,3.12248,2.74878,3.22337,2.878,3.10662,2.77465,3.11366,3.10143,2.98274,2.96118,2.95992,2.95701,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Crop residues,Burkina FasoCrop residues,1.64003,2.19873,2.13842,2.24523,1.83769,2.10363,2.00668,1.53556,2.07818,1.65965,1.89284,1.44137,1.7893,1.74036,1.59707,1.58556,1.54266,1.49391,0.71303,0.99042,0.97669,1.0739,0.89184,1.07699,1.05678,0.81901,1.13777,0.90765,1.08923,0.85818,1.10059,1.09924,1.02166,1.02327,1.02418,1.02444,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Crops,Burkina FasoCrops,0.8486,1.07902,1.05434,1.0599,0.89824,1.01888,0.97966,0.71825,0.97597,0.80578,0.89358,0.71534,0.85932,0.84325,0.78502,0.77752,0.75481,0.72942,0.36894,0.48605,0.48155,0.50696,0.43592,0.52163,0.51592,0.38309,0.53432,0.44067,0.51421,0.42591,0.52857,0.53261,0.50218,0.50179,0.50112,0.5002,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Ferrous ores,Burkina FasoFerrous ores,0.02461,0.00152,0.00158,0.01943,0.01866,0.01408,,0.01865,0.01517,0.01726,0.02338,0.01649,,0.03585,0.03498,0.03503,0.03435,0.03351,0.0107,0.00069,0.00072,0.00929,0.00906,0.00721,0,0.00995,0.00831,0.00944,0.01345,0.00982,0,0.02264,0.02238,0.02261,0.02281,0.02298,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Grazed biomass and fodder crops,Burkina FasoGrazed biomass and fodder crops,2.00142,2.00814,1.91269,2.03162,2.01389,1.90219,1.7895,1.7511,1.67827,1.65665,1.54522,1.48872,1.44979,1.40457,1.37989,1.35787,1.31007,1.25858,0.87014,0.90457,0.87359,0.97173,0.97736,0.97386,0.94241,0.93397,0.91882,0.90601,0.88919,0.88638,0.89176,0.88714,0.88273,0.87633,0.86976,0.86307,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Metal ores,Burkina FasoMetal ores,0.05566,0.01218,0.01091,0.05183,0.05856,0.06496,0.05393,0.09265,0.20277,0.36536,0.67994,0.85633,0.73682,0.89103,0.99403,1.08503,1.14553,1.19135,0.0242,0.00549,0.00498,0.02479,0.02842,0.03326,0.0284,0.04941,0.11101,0.19981,0.39127,0.50985,0.45322,0.56279,0.63589,0.70025,0.76053,0.81696,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Non-ferrous ores,Burkina FasoNon-ferrous ores,0.03104,0.01066,0.00933,0.0324,0.0399,0.05087,0.05393,0.07399,0.1876,0.3481,0.65656,0.83985,0.73682,0.85518,0.95904,1.05,1.11118,1.15784,0.0135,0.0048,0.00426,0.0155,0.01936,0.02605,0.0284,0.03946,0.10271,0.19037,0.37781,0.50004,0.45322,0.54014,0.61351,0.67764,0.73772,0.79398,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Non-metallic minerals - industrial or agricultural dominant,Burkina FasoNon-metallic minerals - industrial or agricultural dominant,0.02008,0.00619,0.00639,0.02811,0.03051,0.02271,0.0017,0.01766,0.01612,0.0158,0.01611,0.01529,0.00124,0.02051,0.01685,0.01674,0.01631,0.01581,0.00873,0.00279,0.00292,0.01344,0.01481,0.01163,0.0009,0.00942,0.00883,0.00864,0.00927,0.00911,0.00077,0.01295,0.01078,0.01081,0.01083,0.01084,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Non-metallic minerals - construction dominant,Burkina FasoNon-metallic minerals - construction dominant,0.60806,0.16794,0.17379,0.65791,0.66912,0.71459,0.68649,0.94296,0.93639,0.93373,0.93801,0.87417,0.79631,0.90654,0.90477,0.91868,0.91252,0.90075,0.26436,0.07565,0.07938,0.31468,0.32473,0.36585,0.36153,0.50294,0.51266,0.51065,0.53977,0.52047,0.48981,0.57258,0.57879,0.59289,0.60583,0.61768,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Non-metallic minerals,Burkina FasoNon-metallic minerals,0.62813,0.17413,0.18018,0.68602,0.69963,0.7373,0.68819,0.96061,0.95251,0.94953,0.95412,0.88946,0.79756,0.92704,0.92162,0.93542,0.92882,0.91656,0.27309,0.07844,0.08229,0.32813,0.33953,0.37748,0.36242,0.51235,0.52148,0.51929,0.54904,0.52958,0.49058,0.58553,0.58957,0.60369,0.61665,0.62852,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Wild catch and harvest,Burkina FasoWild catch and harvest,0.00414,0.003,0.003,0.0029,0.00323,0.00449,0.00455,0.00461,0.00431,0.00637,0.00725,0.00778,0.00774,0.00767,0.00737,0.00757,0.0076,0.00757,0.0018,0.00135,0.00137,0.00139,0.00157,0.0023,0.0024,0.00246,0.00236,0.00348,0.00417,0.00463,0.00476,0.00485,0.00472,0.00489,0.00505,0.00519,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burkina Faso,Wood,Burkina FasoWood,1.08166,1.01619,0.8765,0.82673,0.99649,1.16376,1.14875,1.14417,1.1509,1.13401,1.05972,1.00699,0.95591,0.91447,0.8933,0.85981,0.8432,0.82263,0.47027,0.45775,0.40033,0.39543,0.4836,0.59581,0.60497,0.61025,0.6301,0.62018,0.60981,0.59955,0.58798,0.57759,0.57145,0.5549,0.55981,0.56411,-0.97,3.61,1.39,4.72,1.46,5.49,3.12,1.02,2.65,-0.11,5.22,3.46,3.31,2.68,1.28,0.91,2.91,3.18
Burundi,Total or no breakdown,BurundiTotal or no breakdown,7.78966,9.13558,9.05895,9.51873,9.35662,9.61579,9.35664,9.00551,8.69097,8.44179,8.65075,8.3137,7.05191,8.32049,7.54483,7.72058,7.60228,7.69701,1.78899,2.09148,2.10754,2.12137,2.10322,2.11038,2.09361,2.01453,1.97172,1.92291,2.00521,1.94353,1.67046,2.00712,1.84117,1.81982,1.78593,1.7516,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Biomass,BurundiBiomass,7.48396,8.72025,8.6126,8.76931,8.50858,8.61719,8.35855,8.19031,7.90886,7.81944,7.61304,7.29806,5.91802,7.14034,6.59154,6.72942,6.60545,6.66716,1.71879,1.9964,2.0037,1.95435,1.91259,1.89122,1.87028,1.83217,1.79428,1.78115,1.76467,1.7061,1.40187,1.72244,1.60854,1.58619,1.55175,1.51724,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Coal,BurundiCoal,0.00278,0.00454,0.00445,0.00296,0.00288,0.00299,0.00568,0.00422,0.00524,0.00587,0.00645,0.00378,0.00921,0.00832,0.00837,0.00881,0.00895,0.00934,0.00064,0.00104,0.00103,0.00066,0.00065,0.00066,0.00127,0.00094,0.00119,0.00134,0.0015,0.00088,0.00218,0.00201,0.00204,0.00208,0.0021,0.00212,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Crop residues,BurundiCrop residues,1.26098,1.36681,1.36444,1.34399,1.30349,1.30714,1.2158,1.22148,1.18024,1.16105,1.13671,1.08981,1.07107,1.40279,1.27032,1.3032,1.29415,1.32106,0.2896,0.31291,0.31743,0.29953,0.293,0.28688,0.27204,0.27324,0.26776,0.26447,0.26348,0.25477,0.25372,0.33839,0.31,0.30718,0.30402,0.30063,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Crops,BurundiCrops,2.749,2.90599,2.94298,2.97364,2.91936,2.77255,2.67434,2.64929,2.57936,2.56027,2.52687,2.37184,2.22232,3.11416,2.95528,3.03065,3.00853,3.07003,0.63134,0.66529,0.68468,0.66271,0.65623,0.60849,0.5984,0.59264,0.58518,0.58319,0.58572,0.55448,0.52642,0.75122,0.72118,0.71436,0.70676,0.69864,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Ferrous ores,BurundiFerrous ores,0.00725,0.0089,0.00935,,0.01141,0.03439,0.00907,0.0166,0.00817,0.01173,0.0173,0.02163,0.01997,0.02197,0.01394,0.01492,0.01541,0.01631,0.00167,0.00204,0.00218,0,0.00257,0.00755,0.00203,0.00371,0.00185,0.00267,0.00401,0.00506,0.00473,0.0053,0.0034,0.00352,0.00362,0.00371,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Fossil fuels,BurundiFossil fuels,0.00278,0.00454,0.00445,0.00296,0.00288,0.00299,0.00568,0.00422,0.00524,0.00587,0.00645,0.00378,0.00921,0.00832,0.00837,0.00881,0.00895,0.00934,0.00064,0.00104,0.00103,0.00066,0.00065,0.00066,0.00127,0.00094,0.00119,0.00134,0.0015,0.00088,0.00218,0.00201,0.00204,0.00208,0.0021,0.00212,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Grazed biomass and fodder crops,BurundiGrazed biomass and fodder crops,0.62164,0.51415,0.47767,0.47903,0.40756,0.61661,0.69618,0.61856,0.56403,0.58976,0.56084,0.53882,0.65947,0.66825,0.49701,0.51887,0.52383,0.54311,0.14277,0.11771,0.11113,0.10676,0.09161,0.13533,0.15578,0.13837,0.12796,0.13434,0.13,0.12596,0.15622,0.1612,0.12128,0.1223,0.12306,0.12359,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Metal ores,BurundiMetal ores,0.00733,0.07798,0.08645,0.46247,0.5128,0.64465,0.66588,0.37714,0.32589,0.1497,0.38966,0.16577,0.27586,0.33303,0.12446,0.12596,0.12344,0.1244,0.00168,0.01785,0.02011,0.10307,0.11527,0.14148,0.14899,0.08437,0.07393,0.0341,0.09032,0.03875,0.06535,0.08034,0.03037,0.02969,0.029,0.02831,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Non-ferrous ores,BurundiNon-ferrous ores,8.00E-05,0.06908,0.0771,0.46247,0.50139,0.61026,0.65681,0.36054,0.31771,0.13797,0.37236,0.14414,0.25589,0.31106,0.11052,0.11104,0.10803,0.10809,0.00002,0.01581,0.01794,0.10307,0.1127,0.13393,0.14696,0.08065,0.07208,0.03143,0.08631,0.0337,0.06062,0.07504,0.02697,0.02617,0.02538,0.0246,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Non-metallic minerals - industrial or agricultural dominant,BurundiNon-metallic minerals - industrial or agricultural dominant,0.01152,0.01432,0.01244,,0.01343,0.00895,0.00819,0.00546,0.00272,0.00179,0.00943,0.01726,0.01795,0.02332,0.02056,0.02132,0.02139,0.02205,0.00265,0.00328,0.00289,0,0.00302,0.00196,0.00183,0.00122,0.00062,0.00041,0.00219,0.00404,0.00425,0.00563,0.00502,0.00503,0.00503,0.00502,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Non-metallic minerals - construction dominant,BurundiNon-metallic minerals - construction dominant,0.28407,0.31849,0.34301,0.284,0.31894,0.34201,0.31834,0.42839,0.44826,0.46498,0.63217,0.82883,0.83087,0.81548,0.79989,0.83507,0.84305,0.87407,0.06524,0.07291,0.0798,0.06329,0.07169,0.07506,0.07123,0.09583,0.1017,0.10592,0.14653,0.19376,0.19682,0.19671,0.1952,0.19684,0.19805,0.19891,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Non-metallic minerals,BurundiNon-metallic minerals,0.29559,0.33281,0.35545,0.284,0.33237,0.35096,0.32653,0.43385,0.45098,0.46677,0.6416,0.8461,0.84882,0.8388,0.82045,0.8564,0.86445,0.89612,0.06789,0.07619,0.08269,0.06329,0.07471,0.07703,0.07306,0.09705,0.10231,0.10632,0.14872,0.1978,0.20107,0.20234,0.20022,0.20186,0.20308,0.20393,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Wild catch and harvest,BurundiWild catch and harvest,0.01182,0.00604,0.00706,0.00955,0.00863,0.00824,0.0076,0.00638,0.00982,0.00656,0.00882,0.00583,0.00689,0.00696,0.00784,0.00799,0.00789,0.008,0.00271,0.00138,0.00164,0.00213,0.00194,0.00181,0.0017,0.00143,0.00223,0.0015,0.00204,0.00136,0.00163,0.00168,0.00191,0.00188,0.00185,0.00182,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Burundi,Wood,BurundiWood,2.84052,3.92727,3.82045,3.9631,3.86954,3.91265,3.76462,3.6946,3.57542,3.5018,3.37981,3.29177,1.95825,1.94819,1.86109,1.86869,1.77105,1.72496,0.65236,0.8991,0.88882,0.88323,0.86981,0.85871,0.84236,0.82648,0.81115,0.79766,0.78343,0.76953,0.46387,0.46995,0.45416,0.44047,0.41605,0.39255,-2.64,-0.19,1.72,-4.13,0.94,-2.28,2.05,0.07,1.49,0.43,1.73,0.75,1.18,1.66,1.02,-3.5,-0.03,0.95
Cabo Verde,Total or no breakdown,Cabo VerdeTotal or no breakdown,1.90797,1.76294,1.78574,1.96997,1.87063,1.91362,1.99542,2.06724,2.18433,1.92891,1.9126,1.72248,1.92777,1.85105,1.90503,1.95843,1.94274,1.93746,4.39328,4.22461,4.42169,5.01708,4.88811,5.24905,5.95045,6.62011,7.38008,6.36648,6.3361,5.86639,6.56026,6.27494,6.41926,6.58467,6.75503,6.91946,5.33,4.31,3.56,3.06,2.75,5.05,8.7,7.3,5.37,-2.45,0.23,2.68,-0.19,-0.48,-0.66,-0.24,3.44,2.48
Cabo Verde,Biomass,Cabo VerdeBiomass,0.59844,0.57546,0.48273,0.5407,0.52695,0.49196,0.4504,0.44917,0.4705,0.49224,0.45649,0.38045,0.45932,0.46944,0.4656,0.46999,0.46068,0.4544,1.37798,1.379,1.19529,1.37703,1.37698,1.34946,1.34312,1.43842,1.58967,1.62465,1.51228,1.29571,1.56309,1.59139,1.5689,1.58021,1.6018,1.62283,5.33,4.31,3.56,3.06,2.75,5.05,8.7,7.3,5.37,-2.45,0.23,2.68,-0.19,-0.48,-0.66,-0.24,3.44,2.48
Cabo Verde,Crop residues,Cabo VerdeCrop residues,0.11959,0.09927,0.05385,0.07031,0.06185,0.04345,0.0403,0.03534,0.04896,0.03999,0.03953,0.03647,0.03771,0.03777,0.0294,0.02763,0.02643,0.02555,0.27537,0.23789,0.13335,0.17907,0.16163,0.11919,0.12018,0.11317,0.16541,0.13197,0.13094,0.12422,0.12832,0.12802,0.09907,0.09288,0.09188,0.09126,5.33,4.31,3.56,3.06,2.75,5.05,8.7,7.3,5.37,-2.45,0.23,2.68,-0.19,-0.48,-0.66,-0.24,3.44,2.48
Cabo Verde,Crops,Cabo VerdeCrops,0.23804,0.22692,0.20107,0.24962,0.21813,0.19817,0.17747,0.1768,0.17634,0.19377,0.15725,0.15395,0.15562,0.15776,0.15674,0.15711,0.15236,0.14873,0.54811,0.54377,0.49788,0.63572,0.56999,0.54358,0.52923,0.56617,0.59579,0.63956,0.52094,0.52432,0.52956,0.5348,0.52816,0.52824,0.52976,0.53119,5.33,4.31,3.56,3.06,2.75,5.05,8.7,7.3,5.37,-2.45,0.23,2.68,-0.19,-0.48,-0.66,-0.24,3.44,2.48
Cabo Verde,Ferrous ores,Cabo VerdeFerrous ores,0.02535,0.02089,0.02337,0.02822,0.02185,0.01906,0.02454,0.02993,0.04834,0.01974,0.02015,0.01684,0.11823,,0.00779,0.00935,0.01049,0.01158,0.05837,0.05006,0.05786,0.07187,0.05709,0.05229,0.07317,0.09586,0.16331,0.06514,0.06676,0.05737,0.40234,0,0.02626,0.03143,0.03646,0.04136,5.33,4.31,3.56,3.06,2.75,5.05,8.7,7.3,5.37,-2.45,0.23,2.68,-0.19,-0.48,-0.66,-0.24,3.44,2.48
Cabo Verde,Grazed biomass and fodder crops,Cabo VerdeGrazed biomass and fodder crops,0.1272,0.12245,0.11799,0.11789,0.13319,0.14376,0.14534,0.14768,0.15315,0.16626,0.17079,0.10413,0.17941,0.18186,0.18473,0.19127,0.19067,0.19101,0.2929,0.29344,0.29215,0.30025,0.34804,0.39434,0.43341,0.47292,0.51744,0.54875,0.56579,0.35464,0.61054,0.61649,0.62249,0.64309,0.66299,0.68217,5.33,4.31,3.56,3.06,2.75,5.05,8.7,7.3,5.37,-2.45,0.23,2.68,-0.19,-0.48,-0.66,-0.24,3.44,2.48
Cabo Verde,Metal ores,Cabo VerdeMetal ores,0.02541,0.02099,0.02346,0.02844,0.02195,0.01906,0.02456,0.03023,0.04903,0.02011,0.02051,0.01693,0.11824,,0.00785,0.00941,0.01055,0.01165,0.05852,0.0503,0.05808,0.07244,0.05736,0.05229,0.07325,0.09681,0.16565,0.06637,0.06796,0.05764,0.40237,0,0.02645,0.03164,0.0367,0.04162,5.33,4.31,3.56,3.06,2.75,5.05,8.7,7.3,5.37,-2.45,0.23,2.68,-0.19,-0.48,-0.66,-0.24,3.44,2.48
Cabo Verde,Non-ferrous ores,Cabo VerdeNon-ferrous ores,7.00E-05,0.0001,9.00E-05,0.00023,0.0001,,3.00E-05,0.0003,0.00069,0.00037,0.00036,8.00E-05,1.00E-05,,6.00E-05,6.00E-05,7.00E-05,7.00E-05,0.00015,0.00024,0.00023,0.00057,0.00026,0,0.00009,0.00095,0.00234,0.00123,0.0012,0.00028,0.00003,0,0.00019,0.00021,0.00024,0.00026,5.33,4.31,3.56,3.06,2.75,5.05,8.7,7.3,5.37,-2.45,0.23,2.68,-0.19,-0.48,-0.66,-0.24,3.44,2.48
Cabo Verde,Non-metallic minerals - industrial or agricultural dominant,Cabo VerdeNon-metallic minerals - industrial or agricultural dominant,0.00422,0.00407,0.00384,0.00297,0.00292,0.00283,0.00251,0.00253,0.00054,0.0004,0.00032,0.00042,0.00022,0.00028,0.00025,0.00026,0.00026,0.00026,0.00973,0.00976,0.0095,0.00758,0.00762,0.00776,0.00747,0.0081,0.00182,0.00133,0.00105,0.00145,0.00075,0.00095,0.00084,0.00087,0.0009,0.00092,5.33,4.31,3.56,3.06,2.75,5.05,8.7,7.3,5.37,-2.45,0.23,2.68,-0.19,-0.48,-0.66,-0.24,3.44,2.48
Cabo Verde,Non-metallic minerals - construction dominant,Cabo VerdeNon-metallic minerals - construction dominant,1.27988,1.16242,1.27572,1.39786,1.31881,1.39976,1.51795,1.58531,1.66426,1.41617,1.43527,1.32469,1.34999,1.38132,1.43133,1.47877,1.47125,1.47115,2.94706,2.78555,3.15882,3.56003,3.44616,3.83955,4.5266,5.07679,5.62294,4.67413,4.75481,4.51159,4.59406,4.6826,4.82307,4.97195,5.11563,5.25408,5.33,4.31,3.56,3.06,2.75,5.05,8.7,7.3,5.37,-2.45,0.23,2.68,-0.19,-0.48,-0.66,-0.24,3.44,2.48
